PublishedLineName,DirectionRef,NextStopPointName
B2,0.0,AV R/NOSTRAND AV
B1,1.0,86 ST/23 AV
B41,1.0,LIVINGSTON ST/SMITH ST
B3,1.0,AV U/E 8 ST
B4,1.0,NEPTUNE AV/BRIGHTON 4 ST
B43,1.0,TOMPKINS AV/FULTON ST
B49,0.0,ROGERS AV/WINTHROP ST
B38,0.0,LAFAYETTE AV/S PORTLAND AV
B38,0.0,LAFAYETTE AV/PATCHEN AV
B35,1.0,CHURCH AV/NEW YORK AV
B4,1.0,STILLWELL AV/AV T
B61,0.0,9 ST/8 AV
B20,0.0,LINDEN BL/CRESCENT ST
B54,1.0,MYRTLE AV/BUSHWICK AV
B52,0.0,GATES AV/EVERGREEN AV
B15,1.0,N VAN WYCK SERVICE RD/STOP 11 BLDG 23
B9,1.0,60 ST/5 AV
B11,1.0,49 ST/4 AV
B9,0.0,BAY RIDGE AV/SHORE RD
B25,1.0,FULTON ST/SARATOGA AV
B82,0.0,GLENWOOD RD/ROCKAWAY PY
B15,0.0,E 98 ST/HEGEMAN AV
B46,0.0,UTICA AV/LINDEN BL
B46,0.0,UTICA AV/ATLANTIC AV
B36,0.0,SURF AV/W 23 ST
B38,1.0,DE KALB AV/FLATBUSH AV EX
B1,1.0,BRIGHTON BEACH AV/BRIGHTON 6 ST
B8,0.0,18 AV/BATH AV
B44,0.0,NEW YORK AV/AV D
B12,0.0,CLARKSON AV/NEW YORK AV
B69,1.0,VANDERBILT AV/FULTON ST
B8,0.0,18 AV/77 ST
B6,0.0,AV J/E 5 ST
B12,0.0,LEFFERTS AV/SCHENECTADY AV
B4,1.0,SHEEPSHEAD BAY RD/VOORHIES AV
B6,1.0,AV J/CONEY ISLAND AV
B69,1.0,7 AV/6 ST
B70,1.0,FT HAMILTON PY/86 ST
B38,0.0,DE KALB AV/CYPRESS AV
B11,1.0,AV I/CONEY ISLAND AV
B70,0.0,4 AV/39 ST
B44,0.0,FULTON ST/NEW YORK AV
B8,1.0,KINGS HY/AV D
B60,0.0,FLATLANDS AV/E 98 ST
B63,1.0,3 AV/99 ST
B6,1.0,AV J/E 8 ST
B61,1.0,VAN BRUNT ST/COFFEY ST
B6,1.0,HARWAY AV/BAY 37 ST
B1,1.0,86 ST/4 AV
B46-SBS,0.0,UTICA AV/AV K
B4,0.0,STILLWELL AV/BAY PY
B43,1.0,TOMPKINS AV/MARTIN L KING PL
B43,1.0,GRAHAM AV/MEEKER AV
B70,1.0,8 AV/58 ST
B41,0.0,TILLARY ST/CADMAN PZ W
B15,0.0,LINDEN BL/ELDERT LA
B9,0.0,OCEAN PKY S/AV M
B44,1.0,NOSTRAND AV/AV U
B44-SBS,1.0,NOSTRAND AV/AV U
B35,1.0,39 ST/6 AV
B26,1.0,FULTON ST/DUFFIELD ST
B62,0.0,MC GUINNESS BL/FREEMAN ST
B9,1.0,BAY RIDGE AV/3 AV
B49,0.0,AV Z/E 19 ST
B20,0.0,FRESH POND RD/68 AV
B68,1.0,STILLWELL/TERMINAL
B4,1.0,BAY RIDGE PY/20 AV
B11,0.0,50 ST/20 AV
B35,1.0,39 ST/9 AV
B54,1.0,MYRTLE AV/CLINTON AV
B63,0.0,ATLANTIC AV/BOERUM PL
B11,1.0,GLENWOOD RD/FLATBUSH AV
B12,1.0,CLARKSON AV/FLATBUSH AV
B46,0.0,UTICA AV/EASTERN PY
B15,1.0,HEGEMAN AV/THOMAS S BOYLAND ST
B68,0.0,PROSPECT PK SW/11 AV
B9,1.0,AV L/BEDFORD AV
B46,1.0,UTICA AV/FILLMORE AV
B6,0.0,LIVONIA AV/ASHFORD ST
B4,0.0,SHORE PKY/BRAGG ST
B82,0.0,KINGS HY/E 37 ST
B36,0.0,NEPTUNE AV/OCEAN PY
B46-SBS,0.0,MALCOLM X BL/HALSEY ST
B35,0.0,CHURCH AV/OCEAN AV
B70,1.0,CROPSEY AV/VA HOSPITAL
B35,1.0,CHURCH AV/BROOKLYN AV
B63,0.0,ATLANTIC AV/HICKS ST
B70,0.0,39 ST/1 AV
B38,0.0,KOSSUTH PL/BROADWAY
B17,0.0,REMSEN AV/CHURCH AV
B6,0.0,CROPSEY AV/23 AV
B13,1.0,CYPRESS HILL ST/CYPRESS AV
B15,1.0,RALPH AV/SUTTER AV
B41,0.0,FLATBUSH AV/PARK PL
B1,0.0,86 ST/25 AV
B6,1.0,ASHFORD ST/NEW LOTS AV
B35,1.0,CHURCH AV/UTICA AV
B44,1.0,NOSTRAND AV/AV H
B15,1.0,N VAN WYCK SERVICE RD/STOP 11 BLDG 23
B14,1.0,EASTERN PY/BUFFALO AV
B61,0.0,SMITH ST/LIVINGSTON ST
B57,1.0,JAY ST/WILLOUGHBY ST
B82,0.0,FLATLANDS AV/E 94 ST
B46,0.0,UTICA AV/FULTON ST
B60,1.0,E 108 ST/STANLEY AV
B12,0.0,LEFFERTS AV/SCHENECTADY AV
B82,1.0,BAY PY/86 ST
B32,0.0,BROADWAY/ROEBLING ST
B38,0.0,ADAMS ST/BKLYN SUPREME CRT
B46-SBS,1.0,UTICA AV/EASTERN PY
B4,1.0,E 16 ST/SHEEPSHEAD BAY RD
B6,1.0,HARWAY AV/BAY 37 ST
B43,1.0,BROOKLYN AV/ATLANTIC AV
B63,0.0,5 AV/95 ST
B68,1.0,CONEY ISLAND AV/GUIDER AV
B70,1.0,8 AV/40 ST
B1,1.0,AV X/SHELL RD
B41,1.0,LIVINGSTON ST/HOYT ST
B20,0.0,VAN SINDEREN AV/BROADWAY
B38,0.0,SENECA AV/PALMETTO ST
B13,0.0,FRESH POND RD/70 AV
B1,1.0,86 ST/16 AV
B8,0.0,92 ST/FT HAMILTON PY
B12,0.0,FULTON ST/ALABAMA AV
B44-SBS,1.0,NOSTRAND AV/EMPIRE BL
B8,0.0,18 AV/50 ST
B41,1.0,ADAMS ST/BKLYN SUPREME CRT
B43,1.0,BROOKLYN AV/UNION ST
B46,1.0,BROADWAY/FLUSHING AV
B35,0.0,CHURCH AV/OCEAN PY
B60,1.0,WILLIAMS AV/FLATLANDS AV
B52,1.0,GREENE AV/CUMBERLAND ST
B8,1.0,AV B/REMSEN AV
B41,1.0,FLATBUSH AV/ALBEMARLE RD
B83,1.0,VAN SINDEREN AV/FULTON ST
B6,0.0,BAY PY/86 ST
B38,0.0,FULTON ST/HOYT ST
B46-SBS,1.0,MALCOLM X BL/QUINCY ST
B9,0.0,OCEAN AV/AV M
B62,0.0,28 ST/QUEENS PZ S
B6,0.0,BAY PY/BENSON AV
B15,0.0,DEAN ST/SCHENECTADY AV
B35,1.0,CHURCH AV/E 7 ST
B44,1.0,NOSTRAND AV/ST JOHNS PL
B1,0.0,86 ST/18 AV
B45,1.0,FLATBUSH AV/ATLANTIC AV
B83,1.0,PENNSYLVANIA AV/DUMONT AV
B11,1.0,49 ST/7 AV
B49,0.0,BEDFORD AV/ATLANTIC AV
B4,0.0,NARROWS AV/77 ST
B63,1.0,5 AV/86 ST
B38,1.0,DE KALB AV/NOSTRAND AV
B82,1.0,E 96 ST/Conlin (DOES NOT STOP)
B12,0.0,FULTON ST/ALABAMA AV
B15,0.0,NEW LOTS AV/SCHENCK AV
B11,1.0,GLENWOOD RD/FLATBUSH AV
B38,1.0,DE KALB AV/CLASSON AV
B44,0.0,NEW YORK AV/MONTGOMERY ST
B35,1.0,39 ST/13 AV
B9,1.0,60 ST/11 AV
B46,0.0,UTICA AV/FARRAGUT RD
B46,1.0,UTICA AV/EASTERN PY
B13,0.0,EUCLID AV/LINDEN BL
B13,1.0,GATEWAY CTR TERM/GATEWAY DR
B60,1.0,WILSON AV/MYRTLE AV
B14,1.0,SUTTER AV/VAN SICLEN AV
B52,0.0,GATES AV/MARCUS GARVEY BL
B64,1.0,BAY RIDGE AV/8 AV
B13,0.0,LINDEN BL/SHERIDAN AV
B60,1.0,COOPER ST/CENTRAL AV
B70,1.0,8 AV/62 ST
B45,1.0,ATLANTIC AV/VANDERBILT AV
B70,0.0,8 AV/62 ST
B6,0.0,BAY PY/E 3 ST
B63,0.0,5 AV/PROSPECT PL
B36,0.0,AV Z/E 12 ST
B26,1.0,HALSEY ST/BUSHWICK AV
B6,1.0,ASHFORD ST/LINDEN BL
B17,0.0,E 80 ST/PAERDEGAT 15 ST
B38,1.0,DE KALB AV/BEDFORD AV
B83,0.0,NEW LOTS AV/WYONA ST
B41,1.0,FLATBUSH AV/GLENWOOD RD
B43,1.0,TOMPKINS AV/WILLOUGHBY AV
B46-SBS,1.0,KINGS PLAZA
B15,0.0,NEW LOTS AV/MOTHER GASTON BL
B16,1.0,13 AV/43 ST
B41,0.0,TILLARY ST/CADMAN PZ W
B7,0.0,KINGS HY/AV H
B82,1.0,CROPSEY AV/BAY 49 ST
B43,1.0,BROOKLYN AV/PARK PL
B69,0.0,FLUSHING AV/VANDERBILT AV
B61,0.0,VAN BRUNT ST/PIONEER ST
B44,1.0,NOSTRAND AV/MYRTLE AV
B44,0.0,NOSTRAND AV/FLATBUSH AV
B37,1.0,3 AV/86 ST
B12,1.0,EMPIRE BL/UTICA AV
B54,1.0,MYRTLE AV/IRVING AV
B17,1.0,E 80 ST/PAERDEGAT 13 ST
B47,0.0,RALPH AV/CHASE CT
B13,0.0,GATES AV/ST NICHOLAS AV
B48,0.0,WALLABOUT ST/FRANKLIN AV
B52,0.0,GATES AV/MALCOLM X BL
B46,1.0,UTICA AV/MIDWOOD ST
B44-SBS,0.0,ROGERS AV/EMPIRE BL
B65,1.0,BUFFALO AV/ST JOHNS PL
B41,0.0,FLATBUSH AV/NOSTRAND AV
B41,0.0,FLATBUSH AV/CHURCH AV
B70,1.0,39 ST/2 AV
B15,0.0,DUMONT AV/FOUNTAIN AV
B63,1.0,ATLANTIC AV/HICKS ST
B20,1.0,FULTON ST/PENNSYLVANIA AV
B6,0.0,AV J/E 16 ST
B61,1.0,PROSPECT PK W/PROSPECT AV
B46,1.0,UTICA AV/AV H
B6,1.0,FLATLANDS AV/E 98 ST
B13,1.0,CYPRESS HILLS ST/JAMAICA AV
B61,0.0,SMITH ST/ATLANTIC AV
B39,1.0,DELANCEY ST/ESSEX ST
B6,1.0,AV J/CONEY ISLAND AV
B11,0.0,50 ST/14 AV
B41,1.0,FLATBUSH AV/GLENWOOD RD
B35,1.0,E 98 ST/HEGEMAN AV
B46,0.0,UTICA AV/FULTON ST
B43,1.0,EMPIRE BL/BROOKLYN AV
B35,0.0,HEGEMAN AV/MOTHER GASTON BL
B1,1.0,86 ST/16 AV
B41,0.0,FLATBUSH AV/KINGS HY
B11,0.0,52 ST/3 AV
B46-SBS,1.0,KINGS PLAZA
B62,0.0,JAY ST/FULTON ST
B82,0.0,STILLWELL TERMINAL BUS LOOP
B44-SBS,0.0,ROGERS AV/AV D
B13,1.0,COOPER AV/CYPRESS HILL ST
B67,0.0,JAY ST/YORK ST
B9,1.0,FLATBUSH AV/AV T
B63,1.0,5 AV/DOUGLASS ST
B60,1.0,GLENWOOD RD/E 103 ST
B44-SBS,0.0,NOSTRAND AV/KINGS HY
B82,1.0,FLATLANDS AV/REMSEN AV
B15,0.0,S VAN WYCK SERVICE RD/BLDG 90
B82,1.0,KINGS HY/CONEY ISLAND AV
B44,1.0,NOSTRAND AV/ST JOHNS PL
B46-SBS,1.0,UTICA AV/AV D
B41,0.0,CADMAN PLZ W/MONTAGUE ST
B54,1.0,MYRTLE AV/TOMPKINS AV
B47,1.0,RALPH AV/AV J
B82,1.0,KINGS HY/E 13 ST
B70,1.0,8 AV/55 ST
B83,1.0,VAN SICLEN AV/LINDEN BL
B36,1.0,AV Z/OCEAN PY
B57,0.0,FLUSHING AV/THROOP AV
B44,1.0,NOSTRAND AV/AV T
B60,1.0,ROCKAWAY AV/SUMPTER ST
B11,0.0,50 ST/4 AV
B1,0.0,ORIENTAL BL/WEST END AV
B36,1.0,SURF AV/W 37 ST
B15,1.0,LEWIS AV/DEKALB AV
B49,1.0,BEDFORD AV/CLARKSON AV
B38,1.0,DE KALB AV/CLASSON AV
B2,1.0,QUENTIN RD/E 19 ST
B15,0.0,NEW LOTS AV/GEORGIA AV
B16,0.0,FT HAMILTON PY/72 ST
B4,0.0,BAY RIDGE PY/11 AV
B20,1.0,PENNSYLVANIA AV/BELMONT AV
B1,0.0,86 ST/19 AV
B35,1.0,CHURCH AV/KINGS HY
B25,0.0,FULTON ST/MARCY AV
B60,1.0,ROCKAWAY AV/FULTON ST
B20,1.0,PENNSYLVANIA AV/HEGEMAN AV
B41,0.0,FLATBUSH AV/NOSTRAND AV
B82,1.0,W 17 ST/NEPTUNE AV
B6,0.0,BAY PY/80 ST
B35,0.0,CHURCH AV/NEW YORK AV
B61,0.0,COURT ST/LORRAINE ST
B26,1.0,HALSEY ST/WILSON AV
B15,1.0,JFK AIRPORT/TERMINAL 5 AirTrain STATION
B44-SBS,0.0,NOSTRAND AV/KINGS HY
B49,0.0,OCEAN AV/GLENWOOD RD
B52,0.0,GREENE AV/ADELPHI ST
B38,1.0,CADMAN PLZ W/TILLARY ST
B48,0.0,LORIMER ST/CONSELYEA ST
B52,1.0,FULTON ST/HUDSON AV
B41,0.0,LIVINGSTON ST/NEVINS ST
B67,0.0,JAY ST/WILLOUGHBY ST
B35,0.0,CHURCH AV/E 18 ST
B46,1.0,KINGS PLAZA
B46,0.0,UTICA AV/CARROLL ST
B44,1.0,NOSTRAND AV/KINGS HY
B46-SBS,1.0,UTICA AV/FLATLANDS AV
B62,0.0,PARK AV/NAVY ST
B6,1.0,BAY PY/86 ST
B11,1.0,AV I/CONEY ISLAND AV
B48,1.0,FRANKLIN AV/FULTON ST
B6,0.0,FLATLANDS AV/E 84 ST
B43,0.0,GRAHAM AV/GRAND ST
B8,0.0,KINGS HY/BEVERLY RD
B44,1.0,NOSTRAND AV/PARK AV
B38,0.0,FULTON ST/BOND ST
B25,1.0,FULTON ST/BOND ST
B63,0.0,5 AV/57 ST
B49,0.0,OCEAN AV/AV H
B43,0.0,GRAHAM AV/SCHOLES ST
B6,1.0,FLATLANDS AV/E 101 ST
B20,0.0,ASHFORD ST/LINDEN BL
B70,1.0,8 AV/BAY RIDGE AV
B43,1.0,TOMPKINS AV/DEKALB AV
B15,1.0,LORING AV/DREW ST
B6,1.0,AV H/UTICA AV
B9,1.0,60 ST/11 AV
B46,1.0,UTICA AV/FLATLANDS AV
B47,1.0,BROADWAY/PARK AV
B82,1.0,PENNSYLVANIA AV/VANDALIA AV
B41,1.0,AV N/E 56 ST
B63,0.0,ATLANTIC AV/HOYT ST
B60,1.0,WILLIAMS AV/FLATLANDS AV
B60,0.0,WILSON AV/SCHAEFFER ST
B49,0.0,ROGERS AV/MONTGOMERY ST
B46-SBS,1.0,KINGS PLAZA
B16,0.0,OCEAN AV/LINCOLN RD
B43,1.0,GRAHAM AV/JOHNSON AV
B26,1.0,FULTON ST/JAY ST
B12,0.0,EAST NEW YORK AV/ALBANY AV
B44-SBS,1.0,NOSTRAND AV/KINGS HY
B31,1.0,AV R/E 18 ST
B44-SBS,1.0,NOSTRAND AV/EMPIRE BL
B49,0.0,SHORE PKY NS/SHEEPSHEAD BAY RD
B1,0.0,BRIGHTON BEACH AV/BRIGHTON 5 ST
B6,1.0,CROPSEY AV/25 AV
B9,0.0,AV L/FLATBUSH AV
B31,0.0,GERRITSEN AV/SEBA AV
B44-SBS,0.0,NOSTRAND AV/AV X
B36,0.0,SURF AV/W 21 ST
B1,0.0,OCEAN PY/WEST AV
B52,0.0,GATES AV/THROOP AV
B15,0.0,MARCUS GARVEY BL/BROADWAY
B41,0.0,TILLARY ST/CADMAN PZ W
B36,0.0,AV Z/OCEAN PY
B68,0.0,CONEY ISLAND AV/SLOCUM PL
B24,1.0,MARCY AV/METROPOLITAN AV
B41,1.0,FLATBUSH AV/OCEAN AV
B83,0.0,PENNSYLVANIA AV/BELMONT AV
B24,0.0,47 ST/GREENPOINT AV
B16,1.0,LINCOLN RD/FLATBUSH AV
B38,1.0,DE KALB AV/FLATBUSH AV EX
B12,0.0,EAST NEW YORK AV/E 96 ST
B35,1.0,CHURCH AV/E 48 ST
B46-SBS,1.0,MALCOLM X BL/FULTON ST
B11,0.0,2 AV/56 ST
B57,1.0,NAVY ST/SANDS ST
B44-SBS,1.0,NOSTRAND AV/CLARKSON AV
B44-SBS,1.0,NOSTRAND AV/LAFAYETTE AV
B35,1.0,39 ST/1 AV
B36,1.0,SURF AV/W 37 ST
B64,0.0,14 AV/BENSON AV
B44-SBS,0.0,BEDFORD AV/FLUSHING AV
B3,1.0,AV U/FLATBUSH AV
B11,1.0,BEDFORD AV/AV I
B45,1.0,ATLANTIC AV/CARLTON AV
B35,1.0,CHURCH AV/E 18 ST
B70,1.0,CROPSEY AV/VA HOSPITAL
B64,1.0,BAY RIDGE AV/FT HAMILTON PY
B26,1.0,PUTNAM AV/FRANKLIN AV
B41,0.0,CADMAN PLZ W/MONTAGUE ST
B13,1.0,CYPRESS HILLS ST/80 AV
B68,0.0,CONEY ISLAND AV/BRIGHTON BEACH AV
B82,0.0,FLATLANDS AV/TROY AV
B70,0.0,FT HAMILTON PY/83 ST
B16,1.0,OCEAN AV/LINCOLN RD
B15,0.0,ROCHESTER AV/BERGEN ST
B48,0.0,WALLABOUT ST/FRANKLIN AV
B82,1.0,KINGS HY/W 10 ST
B11,0.0,NOSTRAND AV / AV H
B82,0.0,FLATLANDS AV/ E 103 ST
B63,0.0,ATLANTIC AV/NEVINS ST
B83,1.0,GATEWAY CTR TERM/GATEWAY DR
B35,0.0,CHURCH AV/E 42 ST
B8,1.0,18 AV/58 ST
B60,1.0,MORGAN AV/FLUSHING AV
B20,0.0,FRESH POND RD/70 AV
B31,0.0,AV R/NOSTRAND AV
B64,0.0,BATH AV/16 AV
B38,0.0,ADAMS ST/BKLYN SUPREME CRT
B14,0.0,SUTTER AV/PENNSYLVANIA AV
B82,0.0,BAY PY/BATH AV
B82,1.0,KINGS HY/E 4 ST
B25,0.0,FULTON ST/FLATBUSH AV EXT
B25,0.0,FULTON ST/ST JAMES PL
B82,0.0,KINGS HY/STILLWELL AV
B6,0.0,GLENWOOD RD/NOSTRAND AV
B6,1.0,BAY PY/61 ST
B6,0.0,FLATLANDS AV /E 77 ST
B32,1.0,FRANKLIN ST/GREEN ST
B60,0.0,MESEROLE ST/LORIMER ST
B35,0.0,CHURCH AV/UTICA AV
B46,1.0,UTICA AV/EMPIRE BL
B16,1.0,CATON AV/CONEY ISLAND AV
B70,1.0,39 ST/2 AV
B2,0.0,E 36 ST/FILLMORE AV
B12,1.0,CLARKSON AV/FLATBUSH AV
B60,1.0,E 108 ST/GLENWOOD RD
B82,0.0,FLATLANDS AV/E 108 ST
B14,0.0,SUTTER AV/WILLIAMS AV
B38,0.0,FULTON ST/HOYT ST
B44-SBS,0.0,BEDFORD AV/FLUSHING AV
B35,1.0,39 ST/FT HAMILTON PY
B17,0.0,SEAVIEW AV/E 105 ST
B49,1.0,BEDFORD AV/PARKSIDE AV
B8,1.0,FOSTER AV/FLATBUSH AV
B16,1.0,DAHILL RD/12 AV
B12,1.0,EAST NEW YORK AV/STERLING PL
B46-SBS,1.0,UTICA AV/FLATLANDS AV
B69,1.0,7 AV/6 ST
B39,0.0,WASHINGTON PLZ/LANE 1
B8,1.0,18 AV/OCEAN PY
B6,0.0,BAY PY/86 ST
B52,1.0,GATES AV/PATCHEN AV
B26,0.0,FULTON ST/FLATBUSH AV EXT
B15,0.0,DEAN ST/ROCHESTER AV
B12,1.0,ALBANY AV/WINTHROP ST
B3,1.0,AV U/WEST ST
B47,1.0,AV U/E 54 ST
B20,1.0,LINDEN BL/ATKINS AV
B20,0.0,DECATUR ST/WILSON AV
B84,0.0,ASHFORD ST/COZINE AV
B61,0.0,9 ST/6 AV
B44-SBS,1.0,NOSTRAND AV/GATES AV
B84,1.0,SEAVIEW AV/ERSKINE ST
B45,1.0,LIVINGSTON ST/COURT ST
B20,0.0,DECATUR ST/EVERGREEN AV
B45,0.0,WASHINGTON AV/STERLING PL
B6,0.0,BAY PY/W 10 ST
B83,1.0,GATEWAY CTR TERM/GATEWAY DR
B65,0.0,DEAN ST/4 AV
B46,1.0,UTICA AV/EAST NEW YORK AV
B63,1.0,5 AV/21 ST
B70,1.0,7 AV/POLY PL
B44,0.0,NOSTRAND AV/AV Y
B52,0.0,GATES AV/STUYVESANT AV
B83,1.0,JAMAICA AV/GEORGIA AV
B6,0.0,COZINE AV/ALABAMA AV
B44-SBS,1.0,NOSTRAND AV/AV H
B82,0.0,FLATLANDS AV/E 84 ST
B32,1.0,FREEMAN ST/MANHATTAN AV
B8,0.0,FOSTER AV/E 22 ST
B60,0.0,DECATUR ST/EVERGREEN AV
B6,1.0,GLENWOOD RD/ALBANY AV
B83,0.0,VANDALIA AV/BETHEL LOOP
B6,1.0,AV H/UTICA AV
B67,1.0,7 AV/PROSPECT AV
B1,1.0,86 ST/BAY PY
B70,0.0,4 AV/39 ST
B68,1.0,NEPTUNE AV/W 5 ST
B48,1.0,LORIMER ST/HARRISON AV
B47,0.0,E 98 ST/BLAKE AV
B35,0.0,HEGEMAN AV/ROCKAWAY AV
B17,0.0,EASTERN PY/UTICA AV
B16,0.0,FT HAMILTON PY/83 ST
B64,1.0,BATH AV/BAY 20TH ST
B49,1.0,OCEAN AV/AV N
B16,0.0,OCEAN AV/231 OCEAN AVENUE
B12,0.0,EMPIRE BL/UTICA AV
B67,0.0,GOLD ST/YORK ST
B64,1.0,BAY RIDGE AV/13 AV
B82,1.0,PENNSYLVANIA AV/DELMAR LOOP N
B15,0.0,MARCUS GARVEY BL/DE KALB AV
B1,0.0,BRIGHTON BEACH AV/BRIGHTON 5 ST
B44-SBS,1.0,NOSTRAND AV/NEWKIRK AV
B3,1.0,AV U/W 12 ST
B70,1.0,39 ST/1 AV
B11,1.0,PARKVILLE AV/MCDONALD AV
B35,1.0,13 AV/37 ST
B70,1.0,8 AV/43 ST
B46,1.0,MALCOLM X BL/DECATUR ST
B67,0.0,7 AV/LINCOLN PL
B9,1.0,NARROWS AV/MACKAY PL
B6,0.0,AV H/ALBANY AV
B6,1.0,BAY PY/83 ST
B44-SBS,0.0,ROGERS AV/EMPIRE BL
B46-SBS,0.0,UTICA AV/FULTON ST
B17,0.0,TROY AV/EAST NEW YORK AV
B62,1.0,PARK AV/RYERSON ST
B1,0.0,86 ST/AV U
B44,0.0,EMMONS AV/NOSTRAND AV
B17,0.0,REMSEN AV/AV A
B35,0.0,CHURCH AV/MC DONALD AV
B63,1.0,5 AV/60 ST
B15,0.0,ALBANY AV/ATLANTIC AV
B69,0.0,VANDERBILT AV/LAFAYETTE AV
B45,0.0,RALPH AV/ST JOHNS PL
B12,0.0,PARKSIDE AV/BEDFORD AV
B14,0.0,PITKIN AV/SARATOGA AV
B35,1.0,39 ST/2 AV
B8,0.0,18 AV/E 8 ST
B47,1.0,RALPH AV/MADISON ST
B63,0.0,ATLANTIC AV/HICKS ST
B6,0.0,BAY PY/60 ST
B26,0.0,FULTON ST/HOYT ST
B44,0.0,NOSTRAND AV/GERRITSEN AV
B13,1.0,GATEWAY CTR TERM/GATEWAY DR
B82,0.0,FLATLANDS AV/E 53 ST
B46-SBS,1.0,UTICA AV/AV D
B6,0.0,BEDFORD AV/CAMPUS RD
B9,0.0,AV L/NOSTRAND AV
B83,1.0,GATEWAY DR/ERSKINE ST
B6,1.0,BAY PY/77 ST
B15,0.0,JFK AIRPORT/TERMINAL 5 AirTrain STATION
B14,0.0,SUTTER AV/WILLIAMS AV
B13,0.0,ELDERT LA/LINDEN BL
B16,0.0,FT HAMILTON PY/62 ST
B82,1.0,E 96 ST/Conlin (DOES NOT STOP)
B49,1.0,BEDFORD AV/SNYDER AV
B64,1.0,BAY RIDGE AV /10 AV
B57,0.0,FLUSHING AV/CUMBERLAND ST
B9,0.0,60 ST/FT HAMILTON PY
B46,0.0,WASHINGTON PLZ/LANE3
B49,0.0,OCEAN AV/QUENTIN RD
B7,0.0,THOMAS S BOYLAND ST/FULTON ST
B47,1.0,BROADWAY/MYRTLE AV
B6,1.0,GLENWOOD RD/NOSTRAND AV
B15,1.0,N. conduit av/cohancy st
B44-SBS,0.0,WASHINGTON PLZ/WASHINGTON PLZ
B36,1.0,AV Z/OCEAN AV
B6,0.0,AV H/UTICA AV
B44,0.0,NEW YORK AV/CARROLL ST
B1,1.0,AV X/E 1 ST
B46-SBS,1.0,UTICA AV/AV D
B35,1.0,CHURCH AV/E 96 ST
B62,0.0,BEDFORD AV/GRAND ST
B15,1.0,RALPH AV/EASTERN PY
B46,1.0,KINGS PLAZA
B62,1.0,ROEBLING ST/S 8 ST
B7,1.0,KINGS HY/GLENWOOD RD
B12,1.0,WOODRUFF AV/OCEAN AV
B12,0.0,EAST NEW YORK AV/MOTHER GASTON BL
B35,1.0,CHURCH AV/FLATBUSH AV
B35,1.0,E 98 ST/HEGEMAN AV
B44-SBS,1.0,NOSTRAND AV/KINGS HY
B12,0.0,FULTON ST/ALABAMA AV
B43,0.0,EMPIRE BL/WASHINGTON AV
B61,1.0,9 ST/7 AV
B4,0.0,OCEAN AV/VOORHIES AV
B35,0.0,14 AV/39 ST
B20,1.0,PENNSYLVANIA AV/SUTTER AV
B82,1.0,FLATLANDS AV/E 108 ST
B69,0.0,7 AV/UNION ST
B46,1.0,UTICA AV/AV L
B82,0.0,FLATLANDS AV/E 94 ST
B8,0.0,CHURCH AV/E 93 ST
B44,1.0,NOSTRAND AV/AV H
B62,1.0,MANHATTAN AV/GREENPOINT AV
B49,1.0,OCEAN AV/AV P
B46-SBS,0.0,UTICA AV/AV H
B41,0.0,FLATBUSH AV/CHURCH AV
B44,1.0,NOSTRAND AV/PUTNAM AV
B16,1.0,FT HAMILTON PY/66 ST
B14,0.0,DUMONT AV/MOTHER GASTON BL
B45,0.0,BUFFALO AV/PROSPECT PL
B11,1.0,AV I/OCEAN PY
B64,1.0,BATH AV/15 AV
B44-SBS,1.0,NOSTRAND AV/AV H
B6,0.0,BAY PY/STILLWELL AV
B8,0.0,18 AV/81 ST
B9,1.0,60 ST/13 AV
B16,0.0,FT HAMILTON PY/66 ST
B62,1.0,GOLD ST/YORK ST
B39,1.0,DELANCEY ST/ESSEX ST
B9,1.0,FLATBUSH AV/AV T
B70,1.0,7 AV SVC RD S/BAY RIDGE PKY
B44,0.0,NEW YORK AV/LINDEN BL
B37,0.0,3 AV/72 ST
B44,1.0,SHORE PKY/COYLE ST
B46-SBS,0.0,UTICA AV/AV K
B3,1.0,AV U/W 8 ST
B15,1.0,BUFFALO AV/PROSPECT PL
B38,0.0,LAFAYETTE AV/NOSTRAND AV
B46,1.0,UTICA AV/AV N
B9,0.0,60 ST/FT HAMILTON PY
B41,0.0,JORALEMON ST/COURT ST
B60,1.0,WILSON AV/MYRTLE AV
B37,1.0,3 AV/77 ST
B7,0.0,THOMAS S BOYLAND ST/ATLANTIC AV
B16,0.0,FT HAMILTON PY/66 ST
B1,0.0,86 ST/12 AV
B67,0.0,DIVISION AV/WYTHE AV
B67,1.0,YORK ST/JAY ST
B15,0.0,FOUNTAIN AV/HEGEMAN AV
B68,1.0,BRIGHTON BEACH AV/BRIGHTON 5 ST
B12,0.0,FULTON ST/ALABAMA AV
B41,0.0,VETERANS AV/AV T
B3,0.0,AV U/MC DONALD AV
B20,0.0,DECATUR ST/FOREST AV
B15,1.0,LEWIS AV/MAC DONOUGH ST
B7,0.0,SARATOGA AV/PITKIN AV
B57,1.0,FLUSHING AV/METROPOLITAN AV
B46-SBS,0.0,UTICA AV/EASTERN PY
B49,0.0,OCEAN AV/AV R
B6,1.0,RALPH AV/FLATLANDS AV
B82,0.0,KINGS HWY/VAN SICKLEN ST
B44,0.0,NEW YORK AV/CLARENDON RD
